# Rx Ry Ux Uy V type rho 
1.12711e-05 9.78848e-06 -0.00908486 0.0342951 2.7776e-14 0 1003.19 
1.15069e-05 9.60659e-06 0.0227704 -0.000465036 2.7776e-14 0 1043.19 
1.1192e-05 9.78922e-06 0.000416382 0.0139087 2.7776e-14 0 992.019 
1.11888e-05 9.50409e-06 -0.0363283 -0.0257292 2.7776e-14 0 1009.27 
1.12762e-05 9.64098e-06 0.0145286 0.001922 2.7776e-14 0 937.88 
1.11906e-05 1.01483e-05 -0.00231083 0.0312122 2.7776e-14 0 1032.16 
1.1034e-05 9.82078e-06 0.00695177 -0.0384564 2.7776e-14 0 1039.6 
1.093e-05 9.63574e-06 0.0531469 -0.0322126 2.7776e-14 0 1043.79 
1.13932e-05 9.36529e-06 -0.0720895 0.0155106 2.7776e-14 0 1054.72 
1.14402e-05 9.08489e-06 0.0108577 0.00688706 2.7776e-14 0 1025.88 
1.15647e-05 9.28979e-06 -0.00370229 -0.0210852 2.7776e-14 0 964.345 
1.13666e-05 9.41544e-06 -0.0257925 -0.0174542 2.7776e-14 0 1046.71 
1.12511e-05 9.2182e-06 -0.0010711 0.00440495 2.7776e-14 0 983.428 
1.14118e-05 9.08384e-06 0.0257746 -0.0140504 2.7776e-14 0 1016.03 
1.12159e-05 9.28966e-06 0.0706238 -0.0298446 2.7776e-14 0 1025.41 
1.10899e-05 9.43117e-06 -0.0363881 0.00163846 2.7776e-14 0 1049.97 
1.08509e-05 9.19758e-06 -0.0178885 -0.0259491 2.7776e-14 0 1106.77 
1.12301e-05 8.95344e-06 -0.0347782 0.0312327 2.7776e-14 0 1007.81 
1.12395e-05 8.72845e-06 -0.0803652 0.0272427 2.7776e-14 0 1048.88 
1.17238e-05 8.53231e-06 0.00431704 -0.000512091 2.7776e-14 0 1031.79 
1.11603e-05 8.99638e-06 -0.0385403 0.0162924 2.7776e-14 0 970.147 
1.1286e-05 8.81607e-06 -0.00207903 -0.0254673 2.7776e-14 0 1058.99 
1.12742e-05 8.59928e-06 0.0114979 -0.00496622 2.7776e-14 0 975.923 
1.1018e-05 8.81812e-06 -0.0269904 0.0254204 2.7776e-14 0 1015.41 
1.08527e-05 8.57803e-06 0.0409387 0.00888594 2.7776e-14 0 939.427 
1.1042e-05 8.73869e-06 -0.0302072 0.0354656 2.7776e-14 0 991.421 
1.15113e-05 8.38727e-06 0.027184 -0.0384793 2.7776e-14 0 1042.38 
1.13104e-05 8.17878e-06 -0.0353034 0.00619304 2.7776e-14 0 1029.35 
1.13345e-05 8.05089e-06 -0.0222685 -5.59597e-07 2.7776e-14 0 1030.48 
1.14626e-05 8.52984e-06 0.0380928 -0.023361 2.7776e-14 0 1008.29 
1.13789e-05 8.29991e-06 0.0384652 -0.00892872 2.7776e-14 0 1057.91 
1.11098e-05 8.08117e-06 -0.00574473 0.0101449 2.7776e-14 0 975.251 
1.11464e-05 8.26953e-06 0.020855 -0.00784009 2.7776e-14 0 958.962 
1.11199e-05 8.47043e-06 -0.00334002 0.0107389 2.7776e-14 0 972.536 
1.11545e-05 7.94986e-06 0.0338683 -0.0709179 2.7776e-14 0 1027.3 
1.15948e-05 7.82302e-06 -0.000662538 -0.00269897 2.7776e-14 0 1005.58 
1.14363e-05 7.8013e-06 -0.0208354 -0.00620265 2.7776e-14 0 920.104 
1.15977e-05 7.59401e-06 -0.00693328 0.00880013 2.7776e-14 0 1031.39 
1.12731e-05 7.90101e-06 0.0317718 0.0396476 2.7776e-14 0 1019.74 
1.11879e-05 7.7633e-06 -0.000571561 0.0296412 2.7776e-14 0 979.928 
1.13509e-05 7.58434e-06 -0.00260298 0.00627714 2.7776e-14 0 1076.89 
1.10818e-05 7.73864e-06 -0.00430961 0.00136663 2.7776e-14 0 1019.68 
1.10219e-05 7.6236e-06 -0.0368668 -0.0193122 2.7776e-14 0 993.824 
1.12005e-05 7.53491e-06 0.0255427 -0.0141128 2.7776e-14 0 1048.7 
1.14151e-05 7.45778e-06 0.0242171 0.0108089 2.7776e-14 0 1069.46 
1.1371e-05 7.24069e-06 0.0051426 -0.0320806 2.7776e-14 0 987.747 
1.14503e-05 6.98694e-06 -0.0120048 0.0302192 2.7776e-14 0 1170.33 
1.12453e-05 7.42233e-06 0.0134289 -0.00626291 2.7776e-14 0 1113.78 
1.12731e-05 7.2446e-06 0.0264711 -0.00181584 2.7776e-14 0 1041.01 
1.15468e-05 7.20496e-06 -0.00371976 0.00636019 2.7776e-14 0 984.47 
1.11236e-05 7.38709e-06 -0.0077334 -0.0418524 2.7776e-14 0 1035.3 
1.10359e-05 7.20127e-06 -0.0248643 0.00436645 2.7776e-14 0 1069.52 
1.11696e-05 7.10768e-06 -0.00610932 0.00526273 2.7776e-14 0 932.662 
1.13147e-05 7.04611e-06 0.00616203 -0.000592851 2.7776e-14 0 1038.08 
1.13999e-05 6.86801e-06 0.00271605 -0.0191006 2.7776e-14 0 1150.61 
1.12337e-05 6.40094e-06 -0.0330837 -0.00421758 2.7776e-14 0 907.47 
1.11682e-05 6.85332e-06 0.0321739 0.0137913 2.7776e-14 0 966.229 
1.12967e-05 6.7978e-06 0.0304348 0.00779493 2.7776e-14 0 1058.22 
1.14647e-05 6.67931e-06 0.0549022 0.0306799 2.7776e-14 0 1031.42 
1.09894e-05 6.95855e-06 0.0477683 -0.00102011 2.7776e-14 0 1085.2 
1.11914e-05 6.61478e-06 0.00266942 -0.0759057 2.7776e-14 0 1008.85 
1.11921e-05 6.66452e-06 -0.000860486 -0.00498047 2.7776e-14 0 1038.55 
1.13993e-05 6.46643e-06 -0.0280055 -0.00273945 2.7776e-14 0 913.072 
1.12494e-05 6.20468e-06 -0.0311548 0.0454189 2.7776e-14 0 983.736 
1.14694e-05 5.92312e-06 0.0150641 -0.0124609 2.7776e-14 0 1039.26 
1.11209e-05 6.31493e-06 0.0095635 -0.0259413 2.7776e-14 0 994.357 
1.09816e-05 6.15818e-06 -0.0161707 -0.0158905 2.7776e-14 0 1114.95 
1.1133e-05 6.05437e-06 -0.0404638 -0.00694607 2.7776e-14 0 1061.15 
1.10633e-05 6.46099e-06 -0.0105878 0.0374858 2.7776e-14 0 1003.3 
1.09378e-05 6.28029e-06 -0.0451773 0.0464177 2.7776e-14 0 1084.05 
1.12298e-05 5.99981e-06 0.0480874 -0.0519867 2.7776e-14 0 1104.69 
1.12947e-05 6.06675e-06 -0.0127103 0.0407964 2.7776e-14 0 1076.24 
1.16466e-05 5.58767e-06 -0.0240811 0.000185646 2.7776e-14 0 990.476 
1.14531e-05 5.54618e-06 0.030344 0.0212301 2.7776e-14 0 942.561 
1.11257e-05 5.87684e-06 -0.0174373 -0.0185402 2.7776e-14 0 923.177 
1.13753e-05 5.8221e-06 0.0172745 -0.0102164 2.7776e-14 0 977.314 
1.14052e-05 5.72258e-06 0.0705329 -0.00527811 2.7776e-14 0 983.66 
1.11238e-05 5.73344e-06 0.0282812 -0.00950597 2.7776e-14 0 933.77 
1.10126e-05 5.69769e-06 0.00726262 0.00506046 2.7776e-14 0 1036.53 
1.12906e-05 5.61321e-06 0.0245768 -0.0200261 2.7776e-14 0 954.478 
1.13018e-05 5.47098e-06 -0.00729676 -0.00744491 2.7776e-14 0 970.94 
1.14789e-05 5.23493e-06 0.00374558 -0.0272984 2.7776e-14 0 1056.61 
1.14327e-05 5.07783e-06 0.0226014 -0.0615316 2.7776e-14 0 1068.92 
1.11818e-05 5.39749e-06 0.00654114 -0.0300875 2.7776e-14 0 1006.38 
1.13071e-05 5.26178e-06 0.0285199 0.0607678 2.7776e-14 0 993.21 
1.12004e-05 5.0085e-06 -0.00650689 -0.0482689 2.7776e-14 0 990.516 
1.10658e-05 5.51374e-06 -0.0594517 0.00294751 2.7776e-14 0 1040.74 
1.10778e-05 5.25762e-06 -0.0192344 0.033207 2.7776e-14 0 1037.67 
1.09386e-05 5.2398e-06 -0.0104842 0.0213135 2.7776e-14 0 1082.07 
1.13958e-05 4.87542e-06 -0.0172736 0.000298344 2.7776e-14 0 942.985 
1.13688e-05 4.75299e-06 -0.0348895 0.00160275 2.7776e-14 0 1009.29 
1.14165e-05 4.63268e-06 0.00336014 0.0119557 2.7776e-14 0 997.322 
1.12102e-05 5.13178e-06 -0.00637101 0.0072122 2.7776e-14 0 999.27 
1.10657e-05 4.61871e-06 -0.0434942 0.0349532 2.7776e-14 0 1045.27 
1.12829e-05 4.57905e-06 -0.00192736 -0.0245438 2.7776e-14 0 976.711 
1.11186e-05 4.88501e-06 0.0579072 -0.019065 2.7776e-14 0 1035.88 
1.12115e-05 4.75671e-06 -0.0328826 0.0147117 2.7776e-14 0 984.955 
1.09681e-05 4.72594e-06 -0.0312075 0.0115633 2.7776e-14 0 1044.6 
1.14942e-05 4.41344e-06 0.00439639 -0.0167113 2.7776e-14 0 1091.99 
1.13465e-05 4.40017e-06 -0.0288792 -0.0160012 2.7776e-14 0 1007.82 
1.12849e-05 4.09894e-06 0.00123972 -3.36157e-05 2.7776e-14 0 1058.31 
1.12645e-05 4.40606e-06 0.00735214 -0.0255873 2.7776e-14 0 938.28 
1.12977e-05 4.19464e-06 0.00798865 0.0242848 2.7776e-14 0 1009.07 
1.11413e-05 3.97823e-06 0.00156634 -0.0338956 2.7776e-14 0 1041.02 
1.10029e-05 4.5291e-06 -0.0477178 0.0151506 2.7776e-14 0 1076.95 
1.1099e-05 4.1876e-06 0.0233344 -0.00924264 2.7776e-14 0 1074.83 
1.08901e-05 4.12511e-06 -0.0198405 0.00625645 2.7776e-14 0 1056.9 
1.14957e-05 3.99262e-06 -0.0191029 0.0442824 2.7776e-14 0 945.635 
1.14339e-05 3.77326e-06 0.0193781 -0.0136514 2.7776e-14 0 1051.81 
1.12726e-05 3.61942e-06 -0.0278953 -0.0102306 2.7776e-14 0 1062.66 
1.13334e-05 3.89983e-06 0.00786149 -0.0185366 2.7776e-14 0 1060.01 
1.11603e-05 3.6985e-06 -0.00254388 -0.0202175 2.7776e-14 0 1033.17 
1.13411e-05 3.54001e-06 0.0780135 0.014161 2.7776e-14 0 1021.48 
1.12482e-05 3.88378e-06 -0.0180022 -0.00808512 2.7776e-14 0 1041.31 
1.10109e-05 3.93837e-06 -0.0373667 -0.00309852 2.7776e-14 0 946.087 
1.10132e-05 3.6214e-06 -0.0201274 0.00994098 2.7776e-14 0 1032.2 
1.16017e-05 3.59635e-06 0.0206542 0.065411 2.7776e-14 0 1042.44 
1.15235e-05 3.23686e-06 -0.00292918 0.00733747 2.7776e-14 0 1040.85 
1.15341e-05 2.83301e-06 -0.0181993 -0.0547503 2.7776e-14 0 976.246 
1.1418e-05 3.41645e-06 -0.0218247 0.00899002 2.7776e-14 0 991.55 
1.12644e-05 3.08524e-06 -0.0144009 -0.0195889 2.7776e-14 0 1010.48 
1.14284e-05 3.15508e-06 0.0211926 0.0164404 2.7776e-14 0 1018.37 
1.11867e-05 3.30704e-06 -0.00292056 -0.0529355 2.7776e-14 0 977.168 
1.10443e-05 3.29461e-06 0.0340963 0.0184646 2.7776e-14 0 1004.14 
1.09802e-05 3.11309e-06 -0.0021317 0.00779716 2.7776e-14 0 1051.46 
1.13869e-05 2.85482e-06 0.0128505 -0.0136392 2.7776e-14 0 971.975 
1.13015e-05 2.8925e-06 0.0243882 -0.0281833 2.7776e-14 0 990.051 
1.15727e-05 2.57375e-06 0.0208729 0.0262421 2.7776e-14 0 1017.19 
1.12029e-05 3.04675e-06 0.0096582 0.0450754 2.7776e-14 0 1056.62 
1.12662e-05 2.6484e-06 0.0253981 0.0619343 2.7776e-14 0 1032.39 
1.13423e-05 2.65313e-06 -0.00754165 0.0251342 2.7776e-14 0 1021.66 
1.1117e-05 2.83595e-06 -0.00720763 0.00737091 2.7776e-14 0 861.184 
1.1115e-05 2.5941e-06 -0.0281994 -0.0191294 2.7776e-14 0 1092.08 
1.10005e-05 2.61695e-06 -0.0243832 0.0259758 2.7776e-14 0 986.795 
1.13863e-05 2.42236e-06 0.0134405 -0.0324862 2.7776e-14 0 1095.23 
1.12248e-05 2.22631e-06 -0.025183 -0.00980074 2.7776e-14 0 1068.46 
1.1277e-05 1.8153e-06 0.00703544 -0.0291191 2.7776e-14 0 981.373 
1.11441e-05 2.40792e-06 -0.0216285 -0.018852 2.7776e-14 0 1048.6 
1.12138e-05 2.22091e-06 -0.0281191 -0.0391148 2.7776e-14 0 1070.06 
1.15268e-05 2.14476e-06 -0.00859227 0.0165118 2.7776e-14 0 988.857 
1.09784e-05 2.18939e-06 -0.021433 -0.0366358 2.7776e-14 0 1067.52 
1.0982e-05 2.03212e-06 0.0123641 -0.0263694 2.7776e-14 0 974.397 
1.11581e-05 2.07915e-06 0.0128391 0.00627128 2.7776e-14 0 952.711 
1.1307e-05 1.92341e-06 -0.0399935 0.00822536 2.7776e-14 0 920.788 
1.16016e-05 1.85057e-06 0.00151774 0.050979 2.7776e-14 0 1073.72 
1.12328e-05 1.47117e-06 0.000520285 0.0240013 2.7776e-14 0 1038.77 
1.14521e-05 1.72988e-06 0.0121472 0.0329749 2.7776e-14 0 970.488 
1.11377e-05 1.74429e-06 0.00440789 -0.0452531 2.7776e-14 0 1034.56 
1.13784e-05 1.56673e-06 0.00423177 0.0261684 2.7776e-14 0 962.875 
1.14076e-05 2.139e-06 0.0983775 0.00499935 2.7776e-14 0 978.094 
1.10947e-05 1.88532e-06 0.0353768 0.0491413 2.7776e-14 0 994.934 
1.1164e-05 1.62388e-06 0.00887215 -0.00835414 2.7776e-14 0 985.862 
1.16403e-05 1.32795e-06 0.0109963 -0.00023513 2.7776e-14 0 1096.57 
1.15645e-05 1.32627e-06 0.0252177 -0.00437129 2.7776e-14 0 1039.45 
1.13959e-05 1.02669e-06 -0.00757272 -7.85738e-05 2.7776e-14 0 1083.08 
1.09015e-05 1.35265e-06 0.0111783 -0.0202788 2.7776e-14 0 975.649 
1.12326e-05 1.24934e-06 -0.0261243 -0.0114255 2.7776e-14 0 1032.63 
1.11732e-05 1.15768e-06 -0.0195808 0.0211414 2.7776e-14 0 971.348 
1.10821e-05 1.4519e-06 0.00838347 -0.016947 2.7776e-14 0 1068.61 
1.10915e-05 1.35314e-06 0.0394959 0.0554284 2.7776e-14 0 1041.6 
1.13536e-05 1.34626e-06 0.0559364 -0.0283014 2.7776e-14 0 966.919 
1.11693e-05 8.02602e-07 0.0133185 -0.0394178 2.7776e-14 0 967.778 
1.15553e-05 8.89835e-07 -0.0305815 -0.0271813 2.7776e-14 0 1056.26 
1.1446e-05 6.9306e-07 -0.00195463 0.0138201 2.7776e-14 0 968.026 
1.11446e-05 9.63153e-07 -0.0177436 0.00796574 2.7776e-14 0 949.315 
1.12829e-05 6.01969e-07 -0.0372529 -0.0117656 2.7776e-14 0 998.002 
1.11574e-05 5.22825e-07 0.0245406 -0.0209146 2.7776e-14 0 1022.97 
1.10781e-05 8.22901e-07 -0.0011875 0.00906344 2.7776e-14 0 1075.54 
1.09718e-05 6.56869e-07 -0.0183676 -0.033204 2.7776e-14 0 992.705 
1.1116e-05 4.49782e-07 0.0440684 -0.0310598 2.7776e-14 0 1045.91 
1.15946e-05 3.52772e-07 0.0105049 -0.00263165 2.7776e-14 0 927.723 
1.14503e-05 1.03987e-07 0.0117289 -0.0277976 2.7776e-14 0 1005.95 
1.12875e-05 5.96165e-08 -0.0115694 0.016643 2.7776e-14 0 1001.79 
1.1366e-05 5.42349e-07 0.00789966 0.0645334 2.7776e-14 0 1065.42 
1.12512e-05 2.49163e-07 -0.00887781 -0.0129501 2.7776e-14 0 1042.93 
1.10214e-05 1.3717e-07 -0.0385554 -0.0414179 2.7776e-14 0 1012.32 
1.12285e-05 3.00763e-07 0.0263403 0.00854867 2.7776e-14 0 1072.63 
1.13775e-05 3.77539e-07 0.014847 -0.0237076 2.7776e-14 0 949.493 
1.12297e-05 1.79444e-08 -0.011904 0.0317708 2.7776e-14 0 984.863 
1.10126e-05 3.27019e-08 0.060684 0.0121232 2.7776e-14 0 1004.46 
1.07177e-05 1.24736e-05 -0.0245805 0.0428918 2.7776e-14 0 1023.3 
1.10012e-05 1.19936e-05 0.00411792 0.0241432 2.7776e-14 0 1023.04 
1.05505e-05 1.23818e-05 0.00300652 -0.020193 2.7776e-14 0 1011.77 
1.08099e-05 1.23634e-05 0.0106555 0.0320599 2.7776e-14 0 1043.12 
1.08536e-05 1.21541e-05 0.00253504 -0.0137137 2.7776e-14 0 1023.1 
1.07624e-05 2.18451e-07 -0.0227792 0.00361188 2.7776e-14 0 1075.24 
1.05817e-05 1.20697e-05 0.0301778 0.0141628 2.7776e-14 0 960.742 
1.03557e-05 1.19456e-05 -0.0889983 0.00151255 2.7776e-14 0 1048.98 
1.07279e-05 1.18548e-05 -0.0311533 0.0410181 2.7776e-14 0 1110.35 
1.08459e-05 1.17331e-05 -0.00733488 -0.0255385 2.7776e-14 0 1039.65 
1.10048e-05 1.16756e-05 0.0152454 -0.0457173 2.7776e-14 0 1037.57 
1.07971e-05 1.19161e-05 -0.00543518 -0.00288941 2.7776e-14 0 1053.56 
1.0667e-05 1.17019e-05 0.00643336 -0.0256993 2.7776e-14 0 1041.53 
1.08377e-05 1.14403e-05 -0.0339737 0.0182712 2.7776e-14 0 967.991 
1.07706e-05 1.2117e-05 0.00773952 0.0164377 2.7776e-14 0 985.722 
1.05933e-05 1.19369e-05 -0.00876815 -0.0281482 2.7776e-14 0 1060.19 
1.03825e-05 1.15492e-05 -0.0169612 0.0371877 2.7776e-14 0 1064.01 
1.09931e-05 1.13878e-05 0.0624786 -0.000824516 2.7776e-14 0 997.351 
1.08703e-05 1.1296e-05 -0.00629671 0.00722604 2.7776e-14 0 994.39 
1.10459e-05 1.10982e-05 0.032149 -0.0222856 2.7776e-14 0 1001.45 
1.07147e-05 1.1574e-05 0.0387165 0.0286345 2.7776e-14 0 936.868 
1.06092e-05 1.13797e-05 -0.0152455 -0.0127595 2.7776e-14 0 964.346 
1.08647e-05 1.10417e-05 0.00289501 -0.00949692 2.7776e-14 0 1075.1 
1.05718e-05 1.13046e-05 -0.0204455 -0.038648 2.7776e-14 0 1012.29 
1.0352e-05 1.13592e-05 -0.0238508 -0.00759518 2.7776e-14 0 1080.31 
1.07673e-05 1.11802e-05 -0.0040927 0.00478306 2.7776e-14 0 917.966 
1.08959e-05 1.09906e-05 -0.00333944 0.0160464 2.7776e-14 0 1096.25 
1.0834e-05 1.08289e-05 0.00388789 -0.0253696 2.7776e-14 0 1062.98 
1.08868e-05 1.06447e-05 -0.0207564 -0.0105743 2.7776e-14 0 956.102 
1.06132e-05 1.10963e-05 -0.0423876 0.00153214 2.7776e-14 0 918.846 
1.06421e-05 1.05966e-05 -0.0122035 -0.00374939 2.7776e-14 0 1076.49 
1.07899e-05 1.05463e-05 -0.0331843 0.0202485 2.7776e-14 0 1017.01 
1.0674e-05 1.08345e-05 -0.00493704 -0.0138392 2.7776e-14 0 1028.93 
1.06963e-05 1.08501e-05 0.020358 0.0338902 2.7776e-14 0 1044.55 
1.04164e-05 1.0641e-05 0.0249043 -0.00761744 2.7776e-14 0 971.633 
1.09208e-05 1.03866e-05 -0.0114711 -0.0458096 2.7776e-14 0 990.435 
1.08095e-05 1.00111e-05 -0.0239584 -0.0285309 2.7776e-14 0 1023.41 
1.09435e-05 1.02515e-05 0.0201776 -0.0212613 2.7776e-14 0 952.628 
1.07397e-05 1.03119e-05 -0.0319957 -0.0255886 2.7776e-14 0 1039.71 
1.06963e-05 1.02938e-05 0.00471638 0.0190668 2.7776e-14 0 1054.32 
1.07257e-05 1.00752e-05 -0.0159099 0.00942443 2.7776e-14 0 946.303 
1.06537e-05 1.05223e-05 0.0248212 0.0111444 2.7776e-14 0 1108.61 
1.05585e-05 1.00663e-05 -0.00500728 -0.0170711 2.7776e-14 0 979.971 
1.03771e-05 9.98736e-06 -0.0407613 0.0173374 2.7776e-14 0 1120.86 
1.1039e-05 1.00279e-05 0.016609 0.00829679 2.7776e-14 0 1078.92 
1.10265e-05 9.52333e-06 -0.0190968 0.0164513 2.7776e-14 0 1033.88 
1.09114e-05 9.37471e-06 -0.0113751 0.0010346 2.7776e-14 0 1002.51 
1.07626e-05 9.82972e-06 -0.0034919 0.00914717 2.7776e-14 0 1007.49 
1.10061e-05 9.90639e-06 0.0605744 0.0494843 2.7776e-14 0 1130.33 
1.08327e-05 9.81087e-06 0.00714247 0.0579613 2.7776e-14 0 1107.88 
1.05088e-05 9.75549e-06 0.00447028 -0.0223192 2.7776e-14 0 949.983 
1.06128e-05 9.64712e-06 -0.0356618 -0.0340252 2.7776e-14 0 979.656 
1.07915e-05 9.64917e-06 0.0317962 -0.0267408 2.7776e-14 0 1115.58 
1.08152e-05 9.52866e-06 0.0110086 -0.000706709 2.7776e-14 0 1044.44 
1.08785e-05 9.21087e-06 0.0220468 -0.0240667 2.7776e-14 0 1103.69 
1.10436e-05 9.18364e-06 -0.0236722 0.0272943 2.7776e-14 0 933.432 
1.0688e-05 9.37911e-06 0.00279308 0.0165594 2.7776e-14 0 995.225 
1.06403e-05 9.02643e-06 0.00507298 -0.00707469 2.7776e-14 0 1004.97 
1.0986e-05 9.00851e-06 0.0141634 -0.0258658 2.7776e-14 0 952.184 
1.05766e-05 9.53373e-06 0.00265027 -0.0127676 2.7776e-14 0 946.719 
1.06271e-05 9.13935e-06 -0.0539672 -0.00979506 2.7776e-14 0 985.778 
1.04358e-05 9.08082e-06 -0.00202 0.0370119 2.7776e-14 0 1042.95 
1.07976e-05 8.88461e-06 -0.0414695 0.0272744 2.7776e-14 0 1064.48 
1.0824e-05 8.99788e-06 0.0251499 0.00657174 2.7776e-14 0 1025.72 
1.09773e-05 8.29014e-06 0.00780015 -0.00727913 2.7776e-14 1 1027.53 
1.04725e-05 8.93734e-06 -0.0180049 0.0165461 2.7776e-14 0 996.425 
1.10933e-05 8.50302e-06 0.0225905 -0.0222486 2.7776e-14 0 938.528 
1.06578e-05 8.80739e-06 -0.0146004 0.00271058 2.7776e-14 0 1077.07 
1.08893e-05 8.71916e-06 0.0925022 -0.0259243 2.7776e-14 0 1009.42 
1.05374e-05 8.52608e-06 0.040822 -0.0422147 2.7776e-14 0 1009.44 
1.04703e-05 8.41899e-06 -0.0593641 -0.00517275 2.7776e-14 0 979.632 
1.09009e-05 8.29146e-06 -0.0406056 -0.0134249 2.7776e-14 1 1013.57 
1.09284e-05 8.13327e-06 -0.0128048 -0.00806223 2.7776e-14 1 1083.15 
1.09041e-05 8.02371e-06 0.00860408 -0.0235312 2.7776e-14 1 1114.08 
1.07836e-05 8.46441e-06 0.00968109 0.000976921 2.7776e-14 0 965.133 
1.06842e-05 8.35309e-06 0.0374828 -0.0114114 2.7776e-14 0 1048.53 
1.06091e-05 8.29513e-06 -0.0170718 0.00460123 2.7776e-14 0 1070.34 
1.0692e-05 8.6135e-06 0.00572877 0.032618 2.7776e-14 0 1004.14 
1.05076e-05 8.19916e-06 -0.0517482 -0.00936749 2.7776e-14 0 984.58 
1.07312e-05 7.96216e-06 0.0324765 -0.00362437 2.7776e-14 0 1001.75 
1.09423e-05 7.89828e-06 -0.0188224 -0.0492262 2.7776e-14 1 1081.89 
1.07873e-05 7.68188e-06 0.0170494 -0.0159023 2.7776e-14 1 1041.93 
1.08906e-05 7.60299e-06 -0.0270354 0.0230091 2.7776e-14 1 1009.51 
1.07231e-05 8.16013e-06 -0.040754 0.0246895 2.7776e-14 0 981.359 
1.0872e-05 7.8523e-06 0.0342987 -0.0119254 2.7776e-14 0 1066.26 
1.06708e-05 7.6268e-06 -0.0374702 -0.0491947 2.7776e-14 0 1042.72 
1.06547e-05 7.81192e-06 -0.00196605 0.00772732 2.7776e-14 0 939.984 
1.04742e-05 7.93566e-06 -0.0254448 0.0532062 2.7776e-14 0 904.913 
1.04512e-05 7.70052e-06 0.0189132 0.0238515 2.7776e-14 0 1120.49 
1.09264e-05 7.41392e-06 0.0289802 -0.00809566 2.7776e-14 1 982.94 
1.09923e-05 7.25193e-06 0.00334269 0.0623772 2.7776e-14 1 1082.7 
1.08717e-05 7.11806e-06 0.00685173 -0.0297019 2.7776e-14 1 1051.41 
1.0819e-05 7.40774e-06 -0.0323318 0.00220713 2.7776e-14 0 939.508 
1.05895e-05 7.34875e-06 -0.00168333 0.0589275 2.7776e-14 0 960.653 
1.07548e-05 7.24285e-06 0.0142541 0.043573 2.7776e-14 0 967.174 
1.06232e-05 7.53668e-06 0.0137787 -0.0268228 2.7776e-14 0 976.407 
1.06627e-05 7.13894e-06 0.0146932 -0.0196386 2.7776e-14 0 956.532 
1.07564e-05 6.98779e-06 0.00442422 0.022696 2.7776e-14 0 978.005 
1.09301e-05 6.9547e-06 0.0240386 0.0225699 2.7776e-14 1 1113.2 
1.09958e-05 6.82004e-06 0.0355655 -0.0178434 2.7776e-14 1 1038.13 
1.09769e-05 6.64535e-06 -0.0382129 -0.0241719 2.7776e-14 1 949.279 
1.0616e-05 6.8968e-06 -0.0395761 -0.0300429 2.7776e-14 0 1000.29 
1.07955e-05 6.74105e-06 -0.0108535 0.0454867 2.7776e-14 0 1054.43 
1.06832e-05 6.59344e-06 -0.0364281 0.00257219 2.7776e-14 0 1000.7 
1.05125e-05 7.02479e-06 -0.0464184 0.0326448 2.7776e-14 0 1046.43 
1.05519e-05 6.7153e-06 -0.00107744 0.0260605 2.7776e-14 0 1081.81 
1.07604e-05 6.74222e-06 0.00638314 0.019125 2.7776e-14 0 1073.25 
1.0924e-05 6.50896e-06 -0.02345 0.00319214 2.7776e-14 1 928.188 
1.0828e-05 6.37504e-06 -0.0121822 0.02737 2.7776e-14 1 929.693 
1.08331e-05 6.11513e-06 -0.0203848 0.0245724 2.7776e-14 0 1128.23 
1.06177e-05 6.47204e-06 0.00471161 0.032359 2.7776e-14 0 1017.09 
1.0685e-05 6.29465e-06 0.0329659 -0.00184761 2.7776e-14 1 996.27 
1.08834e-05 6.09799e-06 -0.0412753 -0.0138216 2.7776e-14 0 1148.59 
1.05238e-05 6.3944e-06 -0.0340517 -0.0134284 2.7776e-14 0 1020.13 
1.05145e-05 6.25298e-06 0.0583042 -0.0164863 2.7776e-14 1 1059.02 
1.06344e-05 6.06999e-06 0.0161362 -0.0525485 2.7776e-14 0 1015.32 
1.08759e-05 5.85686e-06 -0.0122137 0.0377892 2.7776e-14 0 1029.6 
1.08441e-05 5.67075e-06 0.0215762 0.0242024 2.7776e-14 0 1061.11 
1.09197e-05 5.55788e-06 0.0102053 -0.0622079 2.7776e-14 0 1076.31 
1.05899e-05 6.13525e-06 0.00199704 0.0402141 2.7776e-14 0 1049.83 
1.08505e-05 5.91576e-06 0.0432885 0.0092978 2.7776e-14 0 1041.51 
1.06509e-05 5.84515e-06 -0.0535386 0.084517 2.7776e-14 0 1025.13 
1.06891e-05 5.78912e-06 0.0231765 -0.030129 2.7776e-14 0 1035.42 
1.0296e-05 5.83107e-06 -0.0204204 0.0246229 2.7776e-14 0 1061.99 
1.06809e-05 5.5569e-06 -0.0225594 -0.0187483 2.7776e-14 0 986.841 
1.099e-05 5.4047e-06 0.0224904 0.00790899 2.7776e-14 0 1059.02 
1.08251e-05 5.25651e-06 -0.0153268 -0.00515425 2.7776e-14 0 1055.82 
1.09156e-05 5.03887e-06 -0.00591319 -0.0156092 2.7776e-14 0 989.668 
1.07395e-05 5.29371e-06 -0.0409139 -0.0105182 2.7776e-14 0 1064.64 
1.07028e-05 5.01732e-06 0.0230051 0.0132395 2.7776e-14 0 937.366 
1.07582e-05 4.92662e-06 0.0307058 -0.0339092 2.7776e-14 0 1049.47 
1.07463e-05 5.50055e-06 0.0171473 -0.0182413 2.7776e-14 0 1011.01 
1.06227e-05 5.31914e-06 -0.00762985 -0.0171997 2.7776e-14 0 1065.37 
